,is6bd,Heavy items move to the bottom of your Backpack,Articolele grele se deplasează în partea de jos a rucsacului, WARNING: AUTO-TRANSLATION #####################################################
,is7,This item floats,Obiectul acesta plutește,
,is7b,floats,plutește, WARNING: AUTO-TRANSLATION #####################################################
,is7bd,Floating items move to the top of your Backpack,Articolele plutitoare se mută în partea de sus a rucsacului, WARNING: AUTO-TRANSLATION #####################################################
,is8,Can be played over other items,Poate fi jucat deasupra altor obiecte, WARNING: AUTO-TRANSLATION #####################################################
,is9,All effects applied to this are passed to adjacent items,Toate efectele aplicate acestui obiect sunt aplicate obiectelor adiacente, WARNING: AUTO-TRANSLATION #####################################################
,is10,This item can be used directly,Acest obiect poate fi folosit direct, WARNING: AUTO-TRANSLATION #####################################################
,is11,Piercing,Pătrunzător, WARNING: AUTO-TRANSLATION #####################################################
,is11d,Piercing attacks go through armor,Atacurile pătrunzătoare trec prin armură, WARNING: AUTO-TRANSLATION #####################################################
,efm,Multiplier Total,Multiplicator Total,
effect,base,Base,De bază,
,twice,twice,de două ori, WARNING: AUTO-TRANSLATION #####################################################
,m1,This item gets permanent /x damage,Obiectul aceste primește /x daune catre inamic permanent,
modifiers,m2,This item is destroyed,Obiectul este distrus,
,m3,Adjacent curses are destroyed,Blesteme adiacente sunt distruse,
,m4,This item gets /x damage to enemy,Obiectul acesta primește /x daune către inamic,
,m5,This item gets /x damage to self,Obiectul acesta primește /x daune către sine,
,m6,This item gets /x damage,Obiectul acesta primește /x daune,
,m7,This item gets /x% bonus damage,Obiectul acesta primește /x% daune bonus,
,m8,This item gets /x block,Obiectul acesta primește /x apărări,
,m9,This item gets /x block this combat,Obiectul acesta primește /x apărări pentru bătălia asta,
,m10,This item gets /x energy,Obiectul acesta primește /x energie,
,m11,Adjacent armor gets /x block,Armuri adiacente primesc /x apărări,
,m12,Adjacent weapons get /x damage,Arme adiacente primesc /x  daune,
,m13,Weapons in this row get /x damage,Arme in rândul ăsta primesc /x daune,
,m14,Cleavers below get /x% bonus damage,Satâre dedesubt primesc /x% daune bonus,
,m15,Fires the first arrow in each [row to the right],Folosește prima săgeată in fiecare [Rând la dreapta],
,m16,Fires the first arrow in each [column below],Folosește prima săgeată in fiecare [Coloană dedesubt],
,m17,Fires the first arrow in each [row to the left],Folosește prima săgeată in fiecare [Rând la stânga],
,m18,Fires the first arrow in each [column above],Folosește prima săgeată in fiecare [Coloană deasupra],
,m19,Fires all arrows in each [row to the right],Folosește toate săgețile in fiecare [Rând la dreapta],
,m20,Fires all arrows in each [column below],Folosește toate săgețile in fiecare [Coloană dedesubt],
,m21,Fires all arrows in each [row to the left],Folosește toate săgețile in fiecare [Rând la stânga],
,m22,Fires all arrows in each [column above],Folosește toate săgețile in fiecare [Coloană deasupra],
,m23,Adjacent and diagonal structures become conductive,Structuri adiacente și diagonale devin conductive,
,m24,This item is refreshed and can be used again this combat,Acest obiect poate fi folosit iar bătălia asta,
,m25,Items in this row are refreshed and can be used again this turn,obiecte în acest rând pot fi folosite iar tura asta,
,m26,selected adjacent Weapons get /x% bonus damage this combat,O Armă adiacentă primește /x% daune bonus bătălia asta,
,m27,All weapons get /x% bonus damage,Toate armele primesc /x% daune bonus,
,m28,The first arrow in each [row to the right] gets /x% bonus damage,Prima săgeată in fiecare [Rând la dreapta] primește /x% daune bonus,
,m29,The first arrow in each [column below] gets /x% bonus damage,Prima săgeată in fiecare [Coloană dedesubt] primește /x% daune bonus,
,m30,The first arrow in each [row to the left] gets /x% bonus damage,Prima săgeată in fiecare [Rând la stânga] primește /x% daune bonus,
,m31,The first arrow in each [column above] gets /x% bonus damage,Prima săgeată in fiecare [Coloană deasupra] primește /x% daune bonus,
,m32,This item is disabled,Obiectul acesta este dezactivat,
,m33,All consumables get /x% bonus healing,Toate consumabilele primesc /x% recuperare viață bonus,
,m34,All weapons get /x damage,Toate armele primesc /x daune,
,m35,All adjacent weapons are used,Toate armele adaicente sunt folosite,
,m36,All adjacent cleavers are used,Toate satârele adaicente sunt folosite,
,m37,The [above] cleaver is used,Satârul deasupra este folosit,
,m38,The [right] cleaver is used,Satârul la dreapta este folosit,
,m39,The cleaver [below] is used,Satârul dedesubt este folosit,
,m40,The [left] cleaver is used,Satârul la stânga este folosit,
,m41,All connected weapons get /x% bonus damage,Toate armele conectate primesc /x% daune bonus,
,m42,All consumables get /x rage,Toate consumabilele primesc /x furie,
,m43,Adjacent weapons get /x damage this combat,Armele adiacente primesc /x daune bătălia asta,
,m44,Adjacent weapons get /x damage this turn,Armele adiacente primesc /x daune tura asta,
,m45,Adjacent and diagonal weapons get /x damage,Armele adiacente sau diagonale primesc /x daune,
,m46,This gets /x damage this turn,Obiesctul ăsta primește /x daune tura asta,
,m47,This gets /x damage this combat,Obiesctul ăsta primește /x daune bătălia asta,
,m48,This item is disabled for /y turns,Obiectul ăsta este dezactivat pentru /y ture,
,m49,This item is anchored for /y combats,Obiectul ăsta este ancorat pentru /y bătălii,
,m50,Adjacent and diagonal armor gets /x block,Armurile adiacente si diagonale primesc /x apărări,
,m50b,Adjacent and diagonal shields and armor get /x block,Scuturile și armura adiacente și diagonale obțin /x apărări, WARNING: AUTO-TRANSLATION #####################################################
,m51,This item is disabled for the rest of this combat,Obiectul acesta este dezactivat pentru restul bătăliei,
,m52,This item is disabled for /y combats,Obiectul ăsta este dezactivat pentru /y bătălii,
,m53,Adjacent helmets get /x block,Căști adiacente primesc /x apărări,
,m54,Adjacent footwear gets /x block,Încălțamintea adiacentă primește /x apărări,
,m55,This item is used,Obiectul aceste este folosit,
,m56,Arrows to the [right] get /x% bonus damage,Săgețile la [dreapta] primesc /x% daune bonus,
,m57,Arrows to the [left] get /x% bonus damage,Săgețile la [stânga] primesc /x% daune bonus,
,m58,Arrows [below] get /x% bonus damage,Săgețile [dedesubt] primesc /x% daune bonus,
,m59,Arrows [above] get /x% bonus damage,Săgețile [deasupra] primesc /x% daune bonus,
,m60,Connected weapons get /x damage,Armele conectate primesc /x daune,
,m61,Adjacent and diagonal shields get /x block,Scuturi adiacente si diagonale primesc /x apărări,
,m62,The first arrow in each [row to the right] gets /x damage,Prima săgeată in fiecare [Rând la dreapta] primește /x daune,
,m63,The first arrow in each [row to the left] gets /x damage,Prima săgeată in fiecare [Rând la stânga] primește /x daune,
,m64,The first arrow in each [column below] gets /x damage,Prima săgeată in fiecare [Coloană dedesubt] primește /x daune,
,m65,The first arrow in each [column above] gets /x damage,Prima săgeată in fiecare [Coloană deasupra] primește /x daune,
,m66,Armor to the left gets /x block,Armurile la stânga primesc /x apărăro,
,m67,Weapons in this column get /x damage,Armele din coloana asta primesc /x daune,
,m68,Adjacent and diagonal weapons get /x poison to self,Armele adiacente si diagonale cauzează /x otravă sieși,
,m69,Weapons in this row or column get /x damage,Armele din coloana sau rândul ăsta primesc /x daune,
,m69c,Weapons in this row or column get /x damage this combat,Armele din coloana sau rândul ăsta primesc /x daune bătălia asta,
,m70,Adjacent and diagonal weapons get /x damage this combat,Armele adiacente si diagonale primesc /x daune bătălia asta,
,m71,This gets /x spikes to self this turn,Primește /x țepi către sine tura asta,
,m72,All shields get /x spikes to self,Toate scuturile primesc /x țepi pentru sine,
,m73,All diagonal cleavers are used,Toate satârele diagonale sunt folosite,
,m74,Adjacent and diagonal cleavers get /x damage,Satârele adiacente si diagonale primesc /x daune,
,m75,The cleaver [above] gets used,Satârul deasupra este folosit,
,m76,The cleaver [to the right] gets used,Satârul la dreapta este folosit,
,m77,The cleaver [below] gets used,Satârul dedesubt este folosit,
,m78,The cleaver [to the left] gets used,Satârul la stânga este folosit,
,m79,Adjacent shields get used,Scuturile adiacente sunt folosite,
,m80,Adjacent weapons get /x healing,Armele adiacente primesc /x recuperare viață,
,m81,Weapons in this column get /x% bonus damage,Armele din coloana asta primesc /x% daune bonus,
,m82,Weapons in this row get /x weak this combat,Armele din rândul ăsta primesc /x slăbiciune bătălia asta,
,m83,Select an adjacent weapon to permanently get /x% bonus damage,O arma adiacentă primește /x% daune bonus permanent,
,m84,Adjacent and diagonal weapons get /x damage,Arme adiacente și diagonale primesc /x daune,
,m85c,Adjacent weapons get /x% bonus damage this combat,Armele adiacente primesc /x% daune bonus în această bătălie, WARNING: AUTO-TRANSLATION #####################################################
,m85,Adjacent weapons get /x% bonus damage,Arme adiacente primesc /x% daune bonus,
,m86,Adjacent weapon [below] gets /x damage,Arma adiacentă dedesubt primește /x daune,
,m87,Adjacent weapon [to the left] gets /x damage,Arma adiacentă la stânga primește /x daune,
,m88,Adjacent weapon [above] gets /x damage,Arma adiacentă deasupra primește /x daune,
,m89,Adjacent weapon [to the right] gets /x damage,Arma adiacentă la dreapta primește /x daune, WARNING: ENGLISH TEXT CHANGED #####################################################
,m90,Weapons in this row get /x poison this combat,Arme in rândul ăsta primesc /x otravă bătălia asta,
,m91,Adjacent and diagonal consumables are destroyed,Consumabile adiacente si diagonale sunt distruse,
,m92,Adjacent weapons get /x poison,Arme adiacente primesc /x otravă,
,m93,Weapons two spaces away get /x damage,Armele la doua spații distanță primesc /x daune,
,m94,All weapons remove /x from all status effects from all enemies,Toate armele anulează /x din toate condițiile inamicilor,
,m95,scratch deals /x Damage,Zgârietura provoacă /x daune,
,m96,Helmets to the right are disabled,Căsti la dreapta devin dezactivate,
,m97,Shields get /x spikes to self,Scuturile primesc /x țepi pentru sine,
,m98,Footwears to the right are disabled,Încălțamintea spre dreapta este dezactivată,
,m99,structures beneath this get /x block,Structurile dedesubt primesc /x apărări,
,m100,This gets /x to poison,Obiectul ăsta primește /x otravă,
,m101,Adjacent shields get /x spikes to self,Scuturile adiacente primesc /x țepi catre sine,
,m102,Adjacent and diagonal consumables get /x healing,Consumabilele adiacente și diagonale recuperează /x puncte de viață, WARNING: AUTO-TRANSLATION #####################################################
,m103,Weapons in this column get /x% bonus damage this turn,Armele din această coloană primesc /x% daune bonus pentru tura asta, WARNING: AUTO-TRANSLATION #####################################################
,m103b,Weapons in this column get /x% bonus damage this combat,Armele din această coloană primesc /x% daune bonus în această luptă, WARNING: AUTO-TRANSLATION #####################################################
,m104,Wands in this column get /x damage,Baghetele din această coloană provoacă /x daune, WARNING: AUTO-TRANSLATION #####################################################
,m105,Permanently increase cost by /y mana,Costul de magie crește permanent cu /y, WARNING: AUTO-TRANSLATION #####################################################
,m106,/x to the energy cost for this combat,Costul de energie crește cu /x pentru bătălia asta, WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
