,e125,Removes /x% weak from all enemies,Sottrae /x% debolezza da tutti i nemici,
,e126,Removes /x% dodge from all enemies,Sottrae /x% schivata da tutti i nemici,
,e127,Adds /x damage to Scratch,Aggiunge /x danni al graffio,
,e128,Draw /x carvings,Riceve /x intagli, WARNING: AUTO-TRANSLATION #####################################################
,e129,Adds /x tough hide to enemy,Aggiunge /x Pelliccia Resistente al nemico, WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,,,,
create effects,ceg,Creates /x gold,Genera /x oro,
,cec,Creates a curse,Genera una maledizione,
,ce1,Creates an Ethereal Arrow in this column,Genera Freccia Eterea in questa colonna,
,ce2,Creates an Ethereal Shiv in this row,Genera Daga Eterea in questa riga,
,ce3,Creates Ethereal Energy in this column,Genera Energia Eterea in questa colonna,
,ce4,Creates a fish in an adjacent space,Genera un pesce in uno spazio adiacente,
,ce5,Creates any item,Genera un oggetto,
,ce6,Creates /x gold,Genera /x oro,
,ce7,Creates a drink in this row,Genera un drink in questa riga,
,ce8,Creates a potion in this row,Genera una pozione in questa riga,
,ce9,Creates an herb in this row,Genera dell’Erba aromatica in questa riga,
,ce10,Creates a gem,Genera una gemma,
,ce11,Another Slime Sword will be created at the end of combat,Un’altra Spada di Gelatina sarà generata alla fine del combattimento,
,ce12,Creates something really good… or a horrible curse,Genera qualcosa di molto raro… oppure una maledizione terribile,
,ce13,Replaced by an Ethereal Blade,Rimpiazzata da una Lama Eterea,
,ce14,Replaced by Blade Summoner,Rimpiazzata da un L’evocatore della Lama,
,ce15,Replaced with an Empty Cup,Rimpiazzato da una tazza vuota,
,ce16,Replaced by Illusory Blade,Sarà rimpiazzato con Lama illusoria, WARNING: AUTO-TRANSLATION #####################################################
,ce17,Replaced by Illusory Duct Tape,Sarà rimpiazzato con Nastro adesivo illusorio, WARNING: AUTO-TRANSLATION #####################################################
,ce18,Creates a brick in this row,Crea un mattone in questa riga, WARNING: AUTO-TRANSLATION #####################################################
,ce19,Creates a Rocket in this column,Crea un razzo in questa colonna, WARNING: AUTO-TRANSLATION #####################################################
Movement effects,me1,turns clockwise,Gira in senso orario,
,me2,turns around,Si Gira,
,me3,turns counter-clockwise,gira in senso antiorario,
,me4,moves forward until stopped,Si sposta avanti finché non viene fermato,
,me5,moves forward one space,Si sposta avanti di uno spazio,
,me6,moves up one space,Muove di uno spazio verso l’alto,
Add Modifiers,,,,
,amApplied,From /x,Da /x,e.g. From Shield Spirit
,am1,All weapons get this effect applied,Questo effetto viene applicato a Tutte le armi,
,am2,All shields get this effect applied,Questo effetto viene applicato a Tutti gli scudi,
,am3,All wands get this effect applied,Questo effetto viene applicato a Tutte le Bacchette,
,am4,All bows get this effect applied,Questo effetto viene applicato a Tutti gli archi,
,am5,All arrows get this effect applied,Questo effetto viene applicato a Tutte le frecce,
,am6,The item between the wings gets this effect applied,l’oggetto in mezzo alle ali ottiene questo effetto,WARNING: ENGLISH TEXT CHANGED #####################################################
,am7,Weapons in this column get this effect applied this combat,Le armi in questa colonna ottengono questo effetto applicato per questo combattimento, WARNING: AUTO-TRANSLATION #####################################################
,am8,Adjacent weapons get this effect applied,Alle armi adiacenti viene applicato questo effetto, WARNING: AUTO-TRANSLATION #####################################################
,am9,All armor gets this effect applied,A tutte le armature viene applicato questo effetto, WARNING: AUTO-TRANSLATION #####################################################
,am10,All manastones get this effect applied,A tutte le pietre di mana viene applicato questo effetto, WARNING: AUTO-TRANSLATION #####################################################
item status effects,is1,This item is disabled,Questo oggetto è disabilitato,
,is2,This item is a projectile,Questo oggetto è un proiettile,
,is2b,Projectile,Proiettile, WARNING: AUTO-TRANSLATION #####################################################
,is2bd,Projectile attacks do not cause damage from spikes,Gli attacchi con proiettili non causano danni da spine, WARNING: AUTO-TRANSLATION #####################################################
,is3,This item is anchored,Questo oggetto è ancorato,
,is3b,Anchored,Ancorato, WARNING: AUTO-TRANSLATION #####################################################
,is3bd,Anchored items cannot be moved,Gli elementi ancorati non possono essere spostati, WARNING: AUTO-TRANSLATION #####################################################
,is4,This item is enflamed,Questo oggetto è infiammato,
,is5,Conductive,Conduttivo,
,is5d,Magic items get mana from manastones that are adjacent or connected through conductive items,Gli oggetti magici ottengono mana dalle pietre di mana adiacenti o collegate tramite oggetti conduttivi, WARNING: AUTO-TRANSLATION #####################################################
,is6,This item is heavy,Questo oggetto è pesante,
,is6b,heavy,pesante, WARNING: AUTO-TRANSLATION #####################################################
,is6bd,Heavy items move to the bottom of your Backpack,Gli oggetti pesanti si spostano in fondo allo zaino, WARNING: AUTO-TRANSLATION #####################################################
,is7,This item floats,Questo oggetto è fluttua,
,is7b,floats,Fluttua, WARNING: AUTO-TRANSLATION #####################################################
,is7bd,Floating items move to the top of your Backpack,Gli oggetti fluttuanti si spostano nella parte superiore del tuo zaino, WARNING: AUTO-TRANSLATION #####################################################
,is8,Can be played over other items,Può essere piazzato su altri oggetti, WARNING: AUTO-TRANSLATION #####################################################
,is9,All effects applied to this are passed to adjacent items,Tutti gli effetti applicati a questo vengono passati agli oggetti adiacenti, WARNING: AUTO-TRANSLATION #####################################################
,is10,This item can be used directly,Questo oggetto può essere utilizzato direttamente, WARNING: AUTO-TRANSLATION #####################################################
,is11,Piercing,Perforazione, WARNING: AUTO-TRANSLATION #####################################################
,is11d,Piercing attacks go through armor,Gli attacchi perforanti passano attraverso l'armatura, WARNING: AUTO-TRANSLATION #####################################################
,efm,Multiplier Total,Moltiplicatore totale,
effect,base,Base,Base,
,twice,twice,due volte, WARNING: AUTO-TRANSLATION #####################################################
,m1,This item gets permanent /x damage,Questo oggetto ottiene permanentemente /x danni,
modifiers,m2,This item is destroyed,Questo oggetto è distrutto,
,m3,Adjacent curses are destroyed,Maledizioni adiacenti vengono distrutte,
,m4,This item gets /x damage to enemy,Questo oggetto ottiene /x danni ai nemici,
,m5,This item gets /x damage to self,Questo oggetto ottiene /x danni a te stesso,
,m6,This item gets /x damage,Questo oggetto ottiene /x danni,
,m7,This item gets /x% bonus damage,Questo oggetto ottiene /x% danni bonus,
,m8,This item gets /x block,Questo oggetto ottiene /x difesa,
,m9,This item gets /x block this combat,Questo oggetto ottiene /x difesa per questo combattimento,
,m10,This item gets /x energy,Questo oggetto ottiene /x energia,
,m11,Adjacent armor gets /x block,Armature adiacenti ottengono /x difesa,
,m12,Adjacent weapons get /x damage,Armi adiacenti ottengono /x danni,
,m13,Weapons in this row get /x damage,Armi in questa riga ottengono /x danni,
,m14,Cleavers below get /x% bonus damage,Mannaie sotto ottengono /x% danni bonus,
,m15,Fires the first arrow in each [row to the right],Spara la prima freccia in [riga verso destra],
,m16,Fires the first arrow in each [column below],Spara la prima freccia in [colonna verso sotto],
,m17,Fires the first arrow in each [row to the left],Spara la prima freccia in [riga verso sinistra],
,m18,Fires the first arrow in each [column above],Spara la prima freccia in [colonne verso sopra],
,m19,Fires all arrows in each [row to the right],Spara tutte le Frecce in [riga verso destra],
,m20,Fires all arrows in each [column below],Spara tutte le Frecce in [colonna verso sotto],
,m21,Fires all arrows in each [row to the left],Spara tutte le Frecce in [riga verso sinistra],
,m22,Fires all arrows in each [column above],Spara tutte le Frecce in [colonne verso sopra],
,m23,Adjacent and diagonal structures become conductive,Strutture adiacent e diagonali diventato conduttive,
,m24,This item is refreshed and can be used again this combat,Questo oggeto è ricaricato e può essere usato ancora in questo combattimeto,
,m25,Items in this row are refreshed and can be used again this turn,Oggeti in questa riga vengono ricaricati e possono essere usati ancora questo turno,
,m26,selected adjacent Weapons get /x% bonus damage this combat,Arma adiacente selezionata ottiene /x% danni bonus per questo combattimento,
,m27,All weapons get /x% bonus damage,Tutte le armi ottengono /x% danni bonus,
,m28,The first arrow in each [row to the right] gets /x% bonus damage,Spara la prima freccia in ogni [riga verso destra] ottiene /x% danni bonus,
,m29,The first arrow in each [column below] gets /x% bonus damage,Spara la prima freccia in ogni [colonna verso sotto] ottiene /x% danni bonus,
,m30,The first arrow in each [row to the left] gets /x% bonus damage,Spara la prima freccia in ogni [riga verso sinistra] ottiene /x% danni bonus,
,m31,The first arrow in each [column above] gets /x% bonus damage,Spara la prima freccia in ogni [colonna verso sopra] ottiene /x% danni bonus,
,m32,This item is disabled,Questo oggetto è disabilitato,
,m33,All consumables get /x% bonus healing,Tutti i consumabili conferiscono /x% Cura aggiuntiva,
,m34,All weapons get /x damage,Tutte le armi ottengono /x danni,
,m35,All adjacent weapons are used,Tutte le armi adiacenti vengono usate,
,m36,All adjacent cleavers are used,Tutti le mannaie adiacenti vengono usate,
,m37,The [above] cleaver is used,Mannaia [sopra] viene usata,
,m38,The [right] cleaver is used,Mannaia a [destra] viene usata,
,m39,The cleaver [below] is used,Mannaia [sotto] viene usata,
,m40,The [left] cleaver is used,Mannaia a [sinistra] viene usata,
,m41,All connected weapons get /x% bonus damage,Tutte le armi collegate ottengono /x% danni bonus,
,m42,All consumables get /x rage,Tutti i consumabili Conferiscono /x rabbia,
,m43,Adjacent weapons get /x damage this combat,Armi adiacenti ottengono /x danni per questo combattimento,
,m44,Adjacent weapons get /x damage this turn,Armi adiacenti ottengono /x danni per questo turno,
,m45,Adjacent and diagonal weapons get /x damage,Armi adiacenti e diagonali ottengono /x danni,
,m46,This gets /x damage this turn,Ottiene /x danni per questo turno,
,m47,This gets /x damage this combat,Ottiene /x danni per questo combattimento,
,m48,This item is disabled for /y turns,Questo oggetto è disattivato per /y turni,
,m49,This item is anchored for /y combats,Questo oggetto è ancorato per /y combattimenti,
,m50,Adjacent and diagonal armor gets /x block,Armature adiacenti e diagonali ottengono /x difesa,
,m50b,Adjacent and diagonal shields and armor get /x block,Scudi ed armature adiacenti e diagonali ottengono /x difesa,WARNING: ENGLISH TEXT CHANGED #####################################################
,m51,This item is disabled for the rest of this combat,Questo oggetto è disabilitato per il resto della battaglia,
,m52,This item is disabled for /y combats,Questo oggetto e disabilitato per /y battaglia,
,m53,Adjacent helmets get /x block,Elmetti adiacenti ottengono /x difesa,
,m54,Adjacent footwear gets /x block,Calzature adiacenti ottengono /x difesa,
,m55,This item is used,Questo oggetto viene usato,
,m56,Arrows to the [right] get /x% bonus damage,Frecce a [destra] ottengono /x% danni bonus,
,m57,Arrows to the [left] get /x% bonus damage,Frecce a [sinistra] ottengono /x% danni bonus,
,m58,Arrows [below] get /x% bonus damage,Frecce [sotto] ottengono /x% danni bonus,
,m59,Arrows [above] get /x% bonus damage,Frecce [sopra] ottengono /x% danni bonus,
,m60,Connected weapons get /x damage,Armi Connesse ottengono /x danni,
,m61,Adjacent and diagonal shields get /x block,Scudi adiacenti e diagonali ottengono /x difesa,
,m62,The first arrow in each [row to the right] gets /x damage,Spara la prima freccia in ogni [riga verso destra] ottiene /x danni bonus,
,m63,The first arrow in each [row to the left] gets /x damage,Spara la prima freccia in ogni [colonna verso sotto] ottiene /x danni bonus,
,m64,The first arrow in each [column below] gets /x damage,Spara la prima freccia in ogni [riga verso sinistra] ottiene /x danni bonus,
,m65,The first arrow in each [column above] gets /x damage,Spara la prima freccia in ogni [colonna verso sopra] ottiene /x danni bonus,
,m66,Armor to the left gets /x block,Armature a destra ottengono /x difesa,
