,e129,Adds /x tough hide to enemy,Düşmana /x kaba post ekler, WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,,,,
create effects,ceg,Creates /x gold,/x tane altın yaratır,yaratır-oluşturur??
,cec,Creates a curse,Bir lanet yaratır,
,ce1,Creates an Ethereal Arrow in this column,Bu sütunda bir Semavi Ok yaratır,
,ce2,Creates an Ethereal Shiv in this row,Bu satırda bir Semavi Bıçak yaratır,
,ce3,Creates Ethereal Energy in this column,Bu sütunda bir Semavi Enerji yaratır,
,ce4,Creates a fish in an adjacent space,Yanındaki bir alanda bir balık oluşturur,
,ce5,Creates any item,Herhangi bir eşya yaratır,
,ce6,Creates /x gold,/x tane altın yaratır,
,ce7,Creates a drink in this row,Bu satırda bir içecek yaratır,
,ce8,Creates a potion in this row,Bu satırda bir iksir yaratır,
,ce9,Creates an herb in this row,Bu satırda bir ot yaratır,
,ce10,Creates a gem,Değerli bir taş oluşturur,
,ce11,Another Slime Sword will be created at the end of combat,Savaş sonunda başka bir Slime Kılıcı yaratılacak.,
,ce12,Creates something really good… or a horrible curse,Süper iyi bir şey yaratır... veya korkunç bir lanet,
,ce13,Replaced by an Ethereal Blade,Bir Semavi Kılıç ile değiştirildi,
,ce14,Replaced by Blade Summoner,Bıçak Çağıran ile değiştirildi,cool bir özel isim verelim
,ce15,Replaced with an Empty Cup,Boş Kupa ile değiştirildi,
,ce16,Replaced by Illusory Blade,Yanıltan Kılıç ile değiştirildi,cool bir özel isim verelim
,ce17,Replaced by Illusory Duct Tape,Yanıltan Koli Bandı ile değiştirildi,
,ce18,Creates a brick in this row,Bu satırda bir tuğla oluşturur, WARNING: AUTO-TRANSLATION #####################################################
,ce19,Creates a Rocket in this column,Bu sütunda bir Roket oluşturur, WARNING: AUTO-TRANSLATION #####################################################
Movement effects,me1,turns clockwise,saat yönünde döner,
,me2,turns around,etrafında döner,
,me3,turns counter-clockwise,saat yönünün tersine döner,
,me4,moves forward until stopped,durana kadar ilerler,
,me5,moves forward one space,bir kare ilerler,
,me6,moves up one space,bir kare yukarı çıkar,
Add Modifiers,,,,
,amApplied,From /x,/x tarafından,
,am1,All weapons get this effect applied,Tüm silahlara bu etki uygulanır.,
,am2,All shields get this effect applied,Tüm kalkanlara bu etki uygulanır.,
,am3,All wands get this effect applied,Tüm değneklere bu etki uygulanır.,
,am4,All bows get this effect applied,Tüm yaylara bu etki uygulanır.,
,am5,All arrows get this effect applied,Tüm oklara bu etki uygulanır.,
,am6,The item between the wings gets this effect applied,Kanatların arasındaki eşyaya bu etki uygulanır.,
,am7,Weapons in this column get this effect applied this combat,Bu sütunda olan silahlara bu savaş boyunca bu etki uygulanır,
,am8,Adjacent weapons get this effect applied,Yanındaki silahlara bu etki uygulanır, WARNING: AUTO-TRANSLATION #####################################################
,am9,All armor gets this effect applied,Tüm zırhlar bu etkiyi uygular, WARNING: AUTO-TRANSLATION #####################################################
,am10,All manastones get this effect applied,Tüm mana taşları bu etkiyi uygular, WARNING: AUTO-TRANSLATION #####################################################
item status effects,is1,This item is disabled,Bu eşya etkisizleştirilmiş,
,is2,This item is a projectile,Bu eşya bir fırlatılan nesne,
,is2b,Projectile,Mermi, WARNING: AUTO-TRANSLATION #####################################################
,is2bd,Projectile attacks do not cause damage from spikes,Mermi saldırıları sivri uçlardan hasara neden olmaz, WARNING: AUTO-TRANSLATION #####################################################
,is3,This item is anchored,Bu eşya olduğu yere sabit,
,is3b,Anchored,demirli, WARNING: AUTO-TRANSLATION #####################################################
,is3bd,Anchored items cannot be moved,Bağlantılı öğeler taşınamaz, WARNING: AUTO-TRANSLATION #####################################################
,is4,This item is enflamed,Bu eşya alevlenmiş,
,is5,Conductive,İletken,
,is5d,Magic items get mana from manastones that are adjacent or connected through conductive items,"Sihirli eşyalar, iletken nesneler aracılığıyla bitişik veya bağlı olan mana taşlarından mana alır.", WARNING: AUTO-TRANSLATION #####################################################
,is6,This item is heavy,Bu eşya ağır,
,is6b,heavy,ağır, WARNING: AUTO-TRANSLATION #####################################################
,is6bd,Heavy items move to the bottom of your Backpack,Ağır eşyalar Sırt Çantanızın altına taşınır, WARNING: AUTO-TRANSLATION #####################################################
,is7,This item floats,Bu eşya süzülür,
,is7b,floats,yüzer, WARNING: AUTO-TRANSLATION #####################################################
,is7bd,Floating items move to the top of your Backpack,Yüzen eşyalar Sırt Çantanızın üst kısmına taşınır, WARNING: AUTO-TRANSLATION #####################################################
,is8,Can be played over other items,Bu eşya diğer eşyalar aracılığıyla kullanılabilir,
,is9,All effects applied to this are passed to adjacent items,"Bu eşyaya uygulanan bütün etkiler, yanındaki eşyalara aktarılır",
,is10,This item can be used directly,Bu öğe doğrudan kullanılabilir, WARNING: AUTO-TRANSLATION #####################################################
,is11,Piercing,delici, WARNING: AUTO-TRANSLATION #####################################################
,is11d,Piercing attacks go through armor,Delici saldırılar zırhın içinden geçer, WARNING: AUTO-TRANSLATION #####################################################
,efm,Multiplier Total,Toplam Çarpan,
effect,base,Base,Temel,
,twice,twice,iki defa, WARNING: AUTO-TRANSLATION #####################################################
,m1,This item gets permanent /x damage,Bu eşya kalıcı olarak /x hasar kazanır,
modifiers,m2,This item is destroyed,Bu eşya yok olur,
,m3,Adjacent curses are destroyed,Yanındaki lanetler yok olur,
,m4,This item gets /x damage to enemy,"Bu eşya, düşmanlara karşı /x hasar kazanır",
,m5,This item gets /x damage to self,Bu eşya kendine karşı /x hasar kazanır,
,m6,This item gets /x damage,Bu eşya /x hasar kazanır,
,m7,This item gets /x% bonus damage,Bu eşya /x% bonus hasar kazanır,
,m8,This item gets /x block,Bu eşya /x blok kazanır,
,m9,This item gets /x block this combat,Bu eşya savaş boyunca /x blok kazanır,
,m10,This item gets /x energy,Bu eşya /x enerji kazanır,
,m11,Adjacent armor gets /x block,Yanındaki zırh /x blok kazanır,
,m12,Adjacent weapons get /x damage,Yanındaki silahlar /x hasar kazanır,
,m13,Weapons in this row get /x damage,Bu satırdaki silahlar /x hasar kazanır,
,m14,Cleavers below get /x% bonus damage,Altındaki satır bıçakları /x% bonus hasar kazanır,
,m15,Fires the first arrow in each [row to the right],[sağa doğru olan her satırdaki] ilk oku fırlatır,
,m16,Fires the first arrow in each [column below],[aşağısındaki her sütundaki] ilk oku fırlatır,
,m17,Fires the first arrow in each [row to the left],[sola doğru olan her satırdaki] ilk oku fırlatır,
,m18,Fires the first arrow in each [column above],[üstündeki her sütundaki] ilk oku fırlatır,
,m19,Fires all arrows in each [row to the right],[sağa doğru olan her satırdaki] bütün okları fırlatır,
,m20,Fires all arrows in each [column below],[aşağısındaki her sütundaki] bütün okları fırlatır,
,m21,Fires all arrows in each [row to the left],[sola doğru olan her satırdaki] bütün okları fırlatır,
,m22,Fires all arrows in each [column above],[üstündeki her sütundaki] bütün okları fırlatır,
,m23,Adjacent and diagonal structures become conductive,Yanındaki ve çaprazındaki yapılar iletken olur,
,m24,This item is refreshed and can be used again this combat,Bu eşya yenilenir ve bu savaşta tekrar kullanılabilir,
,m25,Items in this row are refreshed and can be used again this turn,Bu satırdaki eşyalar yenilenir ve şu anki sıranda kullanılabilir,
,m26,selected adjacent Weapons get /x% bonus damage this combat,Yanındaki seçilen silahlar bu savaş boyunca /x% bonus hasar kazanır,
,m27,All weapons get /x% bonus damage,Bütün silahlar /x% bonus hasar kazanır,
,m28,The first arrow in each [row to the right] gets /x% bonus damage,Her [sağa doğru olan her satırdaki] ilk ok /x% bonus hasar kazanır,
,m29,The first arrow in each [column below] gets /x% bonus damage,Her [aşağısındaki her sütundaki] ilk ok /x% bonus hasar kazanır,
,m30,The first arrow in each [row to the left] gets /x% bonus damage,Her [sola doğru olan her satırdaki] ilk ok /x% bonus hasar kazanır,
,m31,The first arrow in each [column above] gets /x% bonus damage,Her [üstündeki her sütundaki] ilk ok /x% bonus hasar kazanır,
,m32,This item is disabled,Bu eşya etkisizleştirilmiş,
,m33,All consumables get /x% bonus healing,Bütün tüketilebilirler /x% bonus iyileştirme kazanır,
,m34,All weapons get /x damage,Bütün silahlar /x hasar kazanır,
,m35,All adjacent weapons are used,Yanındaki bütün silahlar kullanılır,
,m36,All adjacent cleavers are used,Yanındaki bütün satır bıçakları kullanılır,
,m37,The [above] cleaver is used,[Üstteki] satır bıçağı kullanılır,
,m38,The [right] cleaver is used,[Sağdaki] satır bıçağı kullanılır,
,m39,The cleaver [below] is used,[Aşağıdaki] satır bıçağı kullanılır,
,m40,The [left] cleaver is used,[Soldaki] satır bıçağı kullanılır,
,m41,All connected weapons get /x% bonus damage,Tüm bağlı silahlar /x% bonus hasar kazanır,
,m42,All consumables get /x rage,Bütün tüketilebilirler /x öfke kazanır,
,m43,Adjacent weapons get /x damage this combat,Yanındaki silahlar bu savaş boyunca /x hasar kazanır,
,m44,Adjacent weapons get /x damage this turn,Yanındaki silahlar şu anki tur için /x hasar kazanır,
,m45,Adjacent and diagonal weapons get /x damage,Yanındaki ve çaprazındaki silahlar /x hasar kazanır,
,m46,This gets /x damage this turn,Şu anki tur için /x hasar kazanır,
,m47,This gets /x damage this combat,Bu savaş için /x hasar kazanır,
,m48,This item is disabled for /y turns,Bu eşya /y tur boyunca etkisizleştirilir,
,m49,This item is anchored for /y combats,Bu eşya /y savaş boyunca sabitlenir,
,m50,Adjacent and diagonal armor gets /x block,Yanındaki ve çaprazındaki zırh /x blok kazanır,
,m50b,Adjacent and diagonal shields and armor get /x block,Yanındaki ve çaprazındaki zırh ve kalkanlar /x blok kazanır,
,m51,This item is disabled for the rest of this combat,Bu eşya şu anki savaşın sonuna kadar etkisizleştirilmiştir,
,m52,This item is disabled for /y combats,Bu eşya /y savaş boyunca etkisizleştirilmiştir,
,m53,Adjacent helmets get /x block,Yanındaki miğferler /x blok kazanır,
,m54,Adjacent footwear gets /x block,Yanındaki ayakkabı /x blok kazanır,
,m55,This item is used,Bu eşya kullanılır,
,m56,Arrows to the [right] get /x% bonus damage,[Sağa doğru olan] oklar /x% bonus hasar kazanır,
,m57,Arrows to the [left] get /x% bonus damage,[Sola doğru olan] oklar  /x% bonus hasar kazanır,
,m58,Arrows [below] get /x% bonus damage,[Aşağısındaki] oklar  /x% bonus hasar kazanır,
,m59,Arrows [above] get /x% bonus damage,[Üstündeki] oklar /x% bonus hasar kazanır,
,m60,Connected weapons get /x damage,Bağlı silahlar /x hasar kazanır,bağlı olarak çevirilmiş olan yerler var
,m61,Adjacent and diagonal shields get /x block,Yanındaki ve çaprazındaki kalkanlar /x blok kazanır,
,m62,The first arrow in each [row to the right] gets /x damage,Her [sağa doğru olan her satırdaki] ilk ok /x hasar kazanır,
,m63,The first arrow in each [row to the left] gets /x damage,Her [sola doğru olan her satırdaki] ilk ok /x hasar kazanır,
,m64,The first arrow in each [column below] gets /x damage,Her [aşağısındaki her sütundaki] ilk ok /x hasar kazanır,
,m65,The first arrow in each [column above] gets /x damage,Her [üstündeki her sütundaki] ilk ok /x hasar kazanır,
,m66,Armor to the left gets /x block,Solundaki zırh /x blok kazanır,
,m67,Weapons in this column get /x damage,Bu sütundaki silahlar /x hasar kazanır,
,m68,Adjacent and diagonal weapons get /x poison to self,Yanındaki ve çaprazındaki silahlar kendine karşı /x zehir kazanır,
,m69,Weapons in this row or column get /x damage,Bu satırdaki veya sütundaki silahlar /x hasar kazanır,
,m69c,Weapons in this row or column get /x damage this combat,Bu satırdaki veya sütundaki silahlar bu savaş boyunca /x hasar kazanır,
,m70,Adjacent and diagonal weapons get /x damage this combat,Yanındaki ve çaprazındaki silahlar bu savaş boyunca /x hasar kazanır,
,m71,This gets /x spikes to self this turn,Kendine şu anki tur için /x diken ekler,
,m72,All shields get /x spikes to self,Bütün kalkanlar kendine /x diken ekler,
,m73,All diagonal cleavers are used,Çapraz satır bıçakları kullanılır,
,m74,Adjacent and diagonal cleavers get /x damage,Yanındaki ve çaprazındaki satır bıçakları /x hasar kazanır,
,m75,The cleaver [above] gets used,[Üstündeki] satır bıçağı kullanılır,
,m76,The cleaver [to the right] gets used,[Sağındaki] satır bıçağı kullanılır,
,m77,The cleaver [below] gets used,[Aşağısındaki] satır bıçağı kullanılır,
,m78,The cleaver [to the left] gets used,[Solundaki] satır bıçağı kullanılır,
,m79,Adjacent shields get used,Yanındaki kalkanlar kullanılır,
,m80,Adjacent weapons get /x healing,Yanındaki silahlar /x iyileştirme kazanır,
,m81,Weapons in this column get /x% bonus damage,Bu sütundaki silahlar /x% bonus hasar kazanır,
,m82,Weapons in this row get /x weak this combat,Bu satırdaki silahlar /x zayıflatma kazanır, WARNING: ENGLISH TEXT CHANGED #####################################################
,m83,Select an adjacent weapon to permanently get /x% bonus damage,Yanındaki seçtiğin silah /x% bonus  hasar kazanır,
,m84,Adjacent and diagonal weapons get /x damage,Yanındaki ve çaprazındaki silahlar /x hasar kazanır,
,m85c,Adjacent weapons get /x% bonus damage this combat,Yanındaki silahlar bu savaşlık /x% bonus hasar kazanır,
,m85,Adjacent weapons get /x% bonus damage,Yanındaki silahlar /x% bonus hasar kazanır,
