,is5d,Magic items get mana from manastones that are adjacent or connected through conductive items,"Magické předměty získávají manu z manastones, které sousedí nebo jsou propojeny vodivými předměty", WARNING: AUTO-TRANSLATION #####################################################
,is6,This item is heavy,Tento předmět je těžký,
,is6b,heavy,těžký, WARNING: AUTO-TRANSLATION #####################################################
,is6bd,Heavy items move to the bottom of your Backpack,Těžké předměty se přesunou na spodní část vašeho batohu, WARNING: AUTO-TRANSLATION #####################################################
,is7,This item floats,Tento předmět stoupá vzhůru,
,is7b,floats,plave, WARNING: AUTO-TRANSLATION #####################################################
,is7bd,Floating items move to the top of your Backpack,Plovoucí předměty se přesunou na horní část vašeho batohu, WARNING: AUTO-TRANSLATION #####################################################
,is8,Can be played over other items,Lze hrát přes jiné předměty, WARNING: AUTO-TRANSLATION #####################################################
,is9,All effects applied to this are passed to adjacent items,Všechny efekty aplikované na toto jsou předány spřilehlým předmětům, WARNING: AUTO-TRANSLATION #####################################################
,is10,This item can be used directly,Tento předmět může být manuálně použit, WARNING: AUTO-TRANSLATION #####################################################
,is11,Piercing,Pronikavý, WARNING: AUTO-TRANSLATION #####################################################
,is11d,Piercing attacks go through armor,Průbojné útoky procházejí brněním, WARNING: AUTO-TRANSLATION #####################################################
,efm,Multiplier Total,Celkový násobič,
effect,base,Base,Základ,
,twice,twice,dvakrát, WARNING: AUTO-TRANSLATION #####################################################
,m1,This item gets permanent /x damage,Tento předmět dostane /x pernamentního poškození,
modifiers,m2,This item is destroyed,Tento předmět se zničí,
,m3,Adjacent curses are destroyed,Přilehlé kletby budou zničeny,
,m4,This item gets /x damage to enemy,Tento předmět dostane /x poškození proti nepříteli,
,m5,This item gets /x damage to self,Tento předmět dostane /x poškození sobě,
,m6,This item gets /x damage,Tento předmět dostane /x poškození,
,m7,This item gets /x% bonus damage,Tento předmět dostane /x% bonusového poškození,
,m8,This item gets /x block,Tento předmět dostane /x bloku,
,m9,This item gets /x block this combat,Tento předmět dostane /x bloku tento souboj,
,m10,This item gets /x energy,Tento předmět dostane /x energie,
,m11,Adjacent armor gets /x block,Přilehlé Brnění dostane /x bloku,
,m12,Adjacent weapons get /x damage,Přilehlé Zbraně dostanou /x poškození,
,m13,Weapons in this row get /x damage,Zbraně v této řadě dostanou /x poškození,
,m14,Cleavers below get /x% bonus damage,Sekáčky pod dostanou /x% bonusového poškození,
,m15,Fires the first arrow in each [row to the right],Vystřelí první Šíp v každé [řadě napravo],
,m16,Fires the first arrow in each [column below],Vystřelí první Šíp v každém [sloupci pod],
,m17,Fires the first arrow in each [row to the left],Vystřelí první Šíp v každé [řadě nalevo],
,m18,Fires the first arrow in each [column above],Vystřelí první Šíp v každém [sloupci nad],
,m19,Fires all arrows in each [row to the right],Vystřelí všechny Šípy v každé [řadě napravo],
,m20,Fires all arrows in each [column below],Vystřelí všechny Šípy v každém [sloupci pod],
,m21,Fires all arrows in each [row to the left],Vystřelí všechny Šípy v každé [řadě nalevo],
,m22,Fires all arrows in each [column above],Vystřelí všechny Šípy v každém [sloupci nad],
,m23,Adjacent and diagonal structures become conductive,Přilehlé a diagonální Stavby jsou vodivé,
,m24,This item is refreshed and can be used again this combat,Tento předmět je obnoven a může být znov použit tento souboj,a může být znov použit tento souboj
,m25,Items in this row are refreshed and can be used again this turn,Předměty v této řadě jsou obnoveny a mohou být znovu použity toto kolo,
,m26,selected adjacent Weapons get /x% bonus damage this combat,Vybrané přilehlá Zbraňě dostanou /x% bonusového poškození tento souboj,
,m27,All weapons get /x% bonus damage,Všechn Zbraně dostanou /x% bonusového poškození,
,m28,The first arrow in each [row to the right] gets /x% bonus damage,První Šíp v každé [řadě napravo] dostane /x% bonusového poškození,
,m29,The first arrow in each [column below] gets /x% bonus damage,První Šíp v každém [sloupci pod] dostane /x% bonusového poškození,
,m30,The first arrow in each [row to the left] gets /x% bonus damage,První Šíp v každé [řadě nalevo] dostane /x% bonusového poškození,
,m31,The first arrow in each [column above] gets /x% bonus damage,První Šíp v každém [sloupci nad] dostane /x% bonusového poškození,
,m32,This item is disabled,Tento předmět je vypnutý,
,m33,All consumables get /x% bonus healing,Všechny spotřebovatelné předměty dostanou /x% bonusového léčení,
,m34,All weapons get /x damage,Všechny Zbraně dostanou /x poškození,
,m35,All adjacent weapons are used,Všechny přilehlé Zbraně budou použity,
,m36,All adjacent cleavers are used,Všechny přilehlé Sekáčky budou použity,
,m37,The [above] cleaver is used,Sekáček [nad] je použit,
,m38,The [right] cleaver is used,Sekáček [vpravo] je použit,
,m39,The cleaver [below] is used,Sekáček [pod] je použit,
,m40,The [left] cleaver is used,Sekáček [vlevo] je použit,
,m41,All connected weapons get /x% bonus damage,Všechny připojené Zbraně dostanou /x% bonusového poškození,
,m42,All consumables get /x rage,Všechny Spotřebovatelné předměty přidají /x k Hněvu,
,m43,Adjacent weapons get /x damage this combat,Přilehlé Zbraně dostanou /x poškození tento souboj,
,m44,Adjacent weapons get /x damage this turn,Přilehlé Zbraně dostanou /x poškození toto kolo,
,m45,Adjacent and diagonal weapons get /x damage,Přilehlé a diagonální Zbraně dostanou /x poškození,
,m46,This gets /x damage this turn,Tento předmět dostane /x poškození toto kolo,
,m47,This gets /x damage this combat,Tento předmět dostane /x poškození tento souboj,
,m48,This item is disabled for /y turns,Tento předmět je vypnut na /y kol,
,m49,This item is anchored for /y combats,Tento předmět je ukotven na /y kol,
,m50,Adjacent and diagonal armor gets /x block,Přilehlé a diagonální Brnění dostane /x bloku,
,m50b,Adjacent and diagonal shields and armor get /x block,Adjacent and diagonal shields and armor get /x block,
,m51,This item is disabled for the rest of this combat,Tento předmět je vypnut po zbytek souboje,
,m52,This item is disabled for /y combats,Tento předmět je vypnut na /y soubojů,
,m53,Adjacent helmets get /x block,Přilehlé Helmy dostanou /x bloku,
,m54,Adjacent footwear gets /x block,Přilehlé Boty dostanou /x bloku,
,m55,This item is used,Tento předmět je použit,
,m56,Arrows to the [right] get /x% bonus damage,Šípy [napravo] dostanou /x% bonusového poškození,
,m57,Arrows to the [left] get /x% bonus damage,Šípy [nalevo] dostanou /x% bonusového poškození,
,m58,Arrows [below] get /x% bonus damage,Šípy [pod] dostanou /x% bonusového poškození,
,m59,Arrows [above] get /x% bonus damage,Šípy [nad] dostanou /x% bonusového poškození,
,m60,Connected weapons get /x damage,Připojené Zbraně dostanou /x poškození,
,m61,Adjacent and diagonal shields get /x block,Přilehlé a diagonální Štíty dostanou /x bloku,
,m62,The first arrow in each [row to the right] gets /x damage,První Šíp v každé [řadě napravo] dostane /x poškození,
,m63,The first arrow in each [row to the left] gets /x damage,První Šíp v každé [řadě nalevo] dostane /x poškození,
,m64,The first arrow in each [column below] gets /x damage,První Šíp v každém [sloupci pod] dostane /x poškození,
,m65,The first arrow in each [column above] gets /x damage,První Šíp v každém [sloupci nad] dostane /x poškození,
,m66,Armor to the left gets /x block,Brnění nalevo dostane /x bloku,
,m67,Weapons in this column get /x damage,Zbraně v tomto sloupci dostanou /x poškození,
,m68,Adjacent and diagonal weapons get /x poison to self,Přilehlé a diagonální Zbraně dostanou /x k Jedu sobě,
,m69,Weapons in this row or column get /x damage,Zbraně v této řadě a sloupci dostanou /x poškození,
,m69c,Weapons in this row or column get /x damage this combat,Zbraně v této řadě a sloupci dostanou /x poškození tento souboj,
,m70,Adjacent and diagonal weapons get /x damage this combat,Přilehlé a diagonální Zbraně dostanou /x poškození tento souboj,
,m71,This gets /x spikes to self this turn,Tento předmět dostane /x k Ostnům,
,m72,All shields get /x spikes to self,Všechny štíty dostanou /x k Ostnům,
,m73,All diagonal cleavers are used,Všechny diagonální Sekáčky budou použity,
,m74,Adjacent and diagonal cleavers get /x damage,Adjacent and diagonal cleavers get /x damage,
,m75,The cleaver [above] gets used,Sekáček [nad] bude použit,
,m76,The cleaver [to the right] gets used,Sekáček [napravo] bude použit,
,m77,The cleaver [below] gets used,Sekáček [pod] bude použit,
,m78,The cleaver [to the left] gets used,Sekáček [nalevo] bude použit,
,m79,Adjacent shields get used,Přilehlé Štíty budou použity,
,m80,Adjacent weapons get /x healing,Přilehlé Zbraně dostanou /x léčení,
,m81,Weapons in this column get /x% bonus damage,Zbraně v tomto sloupci dostanou /x% bonusového poškození,
,m82,Weapons in this row get /x weak this combat,Zbraně v této řadě dostanou /x k Slabosti tento souboj,
,m83,Select an adjacent weapon to permanently get /x% bonus damage,Vybraná přilehlá Zbraň dostane /x% bonusového poškození permanentně,
,m84,Adjacent and diagonal weapons get /x damage,Přilehlé a diagonální Zbraně dostanou /x poškozené,
,m85c,Adjacent weapons get /x% bonus damage this combat,Adjacent weapons get /x% bonus damage this combat,
,m85,Adjacent weapons get /x% bonus damage,Přilehlé Zbraně dostanou /x% bonusového poškození,
,m86,Adjacent weapon [below] gets /x damage,Přilehlá Zbraň [pod] dostane /x poškození,
,m87,Adjacent weapon [to the left] gets /x damage,Přilehlá Zbraň [nalevo] dostane /x poškození,
,m88,Adjacent weapon [above] gets /x damage,Přilehlá Zbraň [nad] dostane /x poškození,
,m89,Adjacent weapon [to the right] gets /x damage,Přilehlá Zbraň [napravo] dostane /x poškození, WARNING: ENGLISH TEXT CHANGED #####################################################
,m90,Weapons in this row get /x poison this combat,Zbraně v této řadě dostanou /x k Jedu tento souboj,
,m91,Adjacent and diagonal consumables are destroyed,Přilehlé a diagonální Spotřebitelné předměty budou zničeny,
,m92,Adjacent weapons get /x poison,Přilehlé Zbraně dostanou /x k Jedu,
,m93,Weapons two spaces away get /x damage,Zbraně vzdálené dvě pole dostanou /x poškození,
,m94,All weapons remove /x from all status effects from all enemies,Všechny zbraně odstraní /x z efektů všech nepřátel,
,m95,scratch deals /x Damage,Poškrábání způsobí /x poškození,
,m96,Helmets to the right are disabled,Helmy napravo jsou vypnuty,
,m97,Shields get /x spikes to self,Štíty dostanou /x k Ostnům,
,m98,Footwears to the right are disabled,Boty napravo jsou vypnuty,
,m99,structures beneath this get /x block,structures beneath this get /x block,
,m100,This gets /x to poison,This gets /x to poison,
,m101,Adjacent shields get /x spikes to self,Přilehlé Štíty dostanou /x k Ostnům,
,m102,Adjacent and diagonal consumables get /x healing,Přilehlé a diagonální spotřebitelné předměty získají /x léčení,
,m103,Weapons in this column get /x% bonus damage this turn,Zbraně v tomto sloupci získají /x% bonusového poškození toto kolo,
,m103b,Weapons in this column get /x% bonus damage this combat,Zbraně v tomto sloupci získají v tomto boji /x% bonusového poškození, WARNING: AUTO-TRANSLATION #####################################################
,m104,Wands in this column get /x damage,Hůlky v tomto sloupci dostanou /x poškození,
,m105,Permanently increase cost by /y mana,Permanentně zvýší cenu potřebnou k aktivaci o /y many,
,m106,/x to the energy cost for this combat,Zvyšuje cenu energe o /y v tomto boji, WARNING: AUTO-TRANSLATION ##################################################### WARNING: ENGLISH TEXT CHANGED ##################################################### WARNING: ENGLISH TEXT CHANGED #####################################################
,m107,Decreases the cost of all held carvings to 0 energy,Snižuje cenu energie všech držených Řezb na 0, WARNING: AUTO-TRANSLATION #####################################################
