,am2,All shields get this effect applied,Wszystkie tarcze otrzymują ten efekt,
,am3,All wands get this effect applied,Wszystkie różdżki otrzymują ten efekt,
,am4,All bows get this effect applied,Wszystkie łuki otrzymują ten efekt,
,am5,All arrows get this effect applied,Wszystkie strzały otrzymują ten efekt,
,am6,The item between the wings gets this effect applied,Przedmiot między skrzydłami otrzymuje ten efekt, WARNING: AUTO-TRANSLATION #####################################################
,am7,Weapons in this column get this effect applied this combat,Bronie w tej kolumnie otrzymują ten efekt, WARNING: AUTO-TRANSLATION #####################################################
,am8,Adjacent weapons get this effect applied,Wszystkie przylegające bronie otrzymują ten efekt, WARNING: AUTO-TRANSLATION #####################################################
,am9,All armor gets this effect applied,Wszystkie zbroje otrzymują ten efekt, WARNING: AUTO-TRANSLATION #####################################################
,am10,All manastones get this effect applied,Wszystkie kryształy many otrzymują ten efekt, WARNING: AUTO-TRANSLATION #####################################################
item status effects,is1,This item is disabled,Ten przedmiot jest wyłączony,
,is2,This item is a projectile,Ten przedmiot jest pociskiem,
,is2b,Projectile,Pocisk, WARNING: AUTO-TRANSLATION #####################################################
,is2bd,Projectile attacks do not cause damage from spikes,Ataki pociskami nie powodują obrażeń od kolców, WARNING: AUTO-TRANSLATION #####################################################
,is3,This item is anchored,Ten przedmiot jest zakotwiczony,
,is3b,Anchored,Zakotwiczony, WARNING: AUTO-TRANSLATION #####################################################
,is3bd,Anchored items cannot be moved,Zakotwiczonych elementów nie można przenosić, WARNING: AUTO-TRANSLATION #####################################################
,is4,This item is enflamed,Ten przedmiot płonie,
,is5,Conductive,Przewodzący,
,is5d,Magic items get mana from manastones that are adjacent or connected through conductive items,"Przedmioty magiczne otrzymują manę z kryształów many, które przylegają do siebie lub są połączone przedmiotami przewodzącymi", WARNING: AUTO-TRANSLATION #####################################################
,is6,This item is heavy,Ten przedmiot jest ciężki,
,is6b,heavy,ciężki, WARNING: AUTO-TRANSLATION #####################################################
,is6bd,Heavy items move to the bottom of your Backpack,Ciężkie przedmioty przesuwają się na dół plecaka, WARNING: AUTO-TRANSLATION #####################################################
,is7,This item floats,Ten przedmiot lewiuje,
,is7b,floats,Lewitujący, WARNING: AUTO-TRANSLATION #####################################################
,is7bd,Floating items move to the top of your Backpack,Lewitujące przedmioty przesuwają się w górę plecaka, WARNING: AUTO-TRANSLATION #####################################################
,is8,Can be played over other items,Może być zagrany na innych przedmiotach, WARNING: AUTO-TRANSLATION #####################################################
,is9,All effects applied to this are passed to adjacent items,Wszystkie efekty nałożone na ten przedmiot są przekazane na przylegające przedmioty, WARNING: AUTO-TRANSLATION #####################################################
,is10,This item can be used directly,Ten przedmiot może być używany bezpośrednio, WARNING: AUTO-TRANSLATION #####################################################
,is11,Piercing,Przeszywający, WARNING: AUTO-TRANSLATION #####################################################
,is11d,Piercing attacks go through armor,Ataki przeszywające przechodzą przez zbroję, WARNING: AUTO-TRANSLATION #####################################################
,efm,Multiplier Total,Wszystkie Modyfikatory,
effect,base,Base,Baza,
,twice,twice,dwa razy, WARNING: AUTO-TRANSLATION #####################################################
,m1,This item gets permanent /x damage,Ten przedmiot zyskuje /x obrażeń na stałe,
modifiers,m2,This item is destroyed,Ten przedmiot zostaje zniszczony,
,m3,Adjacent curses are destroyed,Wszystkie przylegające klątwy zostają zniszczone,
,m4,This item gets /x damage to enemy,Ten przedmiot zyskuje /x obrażeń dla wroga,
,m5,This item gets /x damage to self,Ten przedmiot zyskuje /x obrażeń na siebie,
,m6,This item gets /x damage,Ten przedmiot zyskuje /x obrażeń,
,m7,This item gets /x% bonus damage,Ten przedmiot zyskuje /x% dodatkowych obrażeń,
,m8,This item gets /x block,Ten przedmiot zyskuje /x bloku,
,m9,This item gets /x block this combat,Ten przedmiot zyskuje /x bloku w tej walce,
,m10,This item gets /x energy,Ten przedmiot zyskuje /x energii,
,m11,Adjacent armor gets /x block,przylegające zbroje zyskują /x bloku,
,m12,Adjacent weapons get /x damage,przylegające bronie zyskują /x obrażeń,
,m13,Weapons in this row get /x damage,Bronie w tym rzędzie zyskują /x obrażeń,
,m14,Cleavers below get /x% bonus damage,Tasaki poniżej zyskują /x% dodatkowych obrażeń,
,m15,Fires the first arrow in each [row to the right],Wystrzeliwuje pierwszą strzałę w każdym [rzędzie po prawej],
,m16,Fires the first arrow in each [column below],Wystrzeliwuje pierwszą strzałę w każdej [kolumnie poniżej],
,m17,Fires the first arrow in each [row to the left],Wystrzeliwuje pierwszą strzałę w każdym [rzędzie po lewej],
,m18,Fires the first arrow in each [column above],Wystrzeliwuje pierwszą strzałę w każdej [kolumnie powyżej],
,m19,Fires all arrows in each [row to the right],Wystrzeliwuje wszystkie strzały w każdym [rzędzie po prawej],
,m20,Fires all arrows in each [column below],Wystrzeliwuje wszystkie strzały w każdej [kolumnie poniżej],
,m21,Fires all arrows in each [row to the left],Wystrzeliwuje wszystkie strzały w każdym [rzędzie po lewej],
,m22,Fires all arrows in each [column above],Wystrzeliwuje wszystkie strzały w każdej [kolumnie powyżej],
,m23,Adjacent and diagonal structures become conductive,Budynki przylegające i po przekątnej stają się Przewodzące,
,m24,This item is refreshed and can be used again this combat,Ten przedmiot zostaje odświeżony i można go użyć jeszcze raz,
,m25,Items in this row are refreshed and can be used again this turn,Przedmioty w tym rzędzie zostają odświeżone i można ich użyć jeszcze raz,
,m26,selected adjacent Weapons get /x% bonus damage this combat,Wybrane przylegające Bronie zyskują /x% dodatkowych obrażeń w tej walce,
,m27,All weapons get /x% bonus damage,Wszystkie bronie zyskują /x% dodatkowych obrażeń,
,m28,The first arrow in each [row to the right] gets /x% bonus damage,Pierwsza strzała w każdym [rzędzie po prawej] zyskuje /x% dodatkowych obrażeń,
,m29,The first arrow in each [column below] gets /x% bonus damage,Pierwsza strzała w każdej [kolumnie poniżej] zyskuje /x% dodatkowych obrażeń,
,m30,The first arrow in each [row to the left] gets /x% bonus damage,Pierwsza strzała w każdym [rzędzie po lewej] zyskuje /x% dodatkowych obrażeń,
,m31,The first arrow in each [column above] gets /x% bonus damage,Pierwsza strzała w każdej [kolumnie powyżej] zyskuje /x% dodatkowych obrażeń,
,m32,This item is disabled,Ten przedmiot jest wyłączony,
,m33,All consumables get /x% bonus healing,Wszystkie przedmioty jadalne zyskują /x% dodatkowego leczenia,
,m34,All weapons get /x damage,Wszystkie bronie zyskują /x obrażeń,
,m35,All adjacent weapons are used,Wszystkie przylegające bronie zostają użyte,
,m36,All adjacent cleavers are used,Wszystkie przylegające tasaki zostają użyte,
,m37,The [above] cleaver is used,Tasak [powyżej] zostaje użyty,
,m38,The [right] cleaver is used,Tasak [po prawej] zostaje użyty,
,m39,The cleaver [below] is used,Tasak [poniżej] zostaje użyty,
,m40,The [left] cleaver is used,Tasak [po lewej] zostaje użyty,
,m41,All connected weapons get /x% bonus damage,Wszystkie połączone bronie zyskują /x% dodatkowych obrażeń,
,m42,All consumables get /x rage,Wszystkie przedmioty jadalne zyskują /x szału,
,m43,Adjacent weapons get /x damage this combat,przylegające bronie zyskują /x obrażeń w tej walce,
,m44,Adjacent weapons get /x damage this turn,przylegające bronie zyskują /x obrażeń w tej turze,
,m45,Adjacent and diagonal weapons get /x damage,Bronie przylegające i po przekątnej zyskują /x obrażeń,
,m46,This gets /x damage this turn,Zyskuje /x obrażeń w tej turze,
,m47,This gets /x damage this combat,Zyskuje /x obrażeń w tej walce,
,m48,This item is disabled for /y turns,Ten przedmiot jest wyłączony na /y tur,
,m49,This item is anchored for /y combats,Ten przedmiot jest zakotwiczony na /y walk,
,m50,Adjacent and diagonal armor gets /x block,Zbroje Przylegające i po przekątnej zyskują /x bloku,
,m50b,Adjacent and diagonal shields and armor get /x block,Zbroje i Tarcze Przylegające i po przekątnej zyskują /x bloku, WARNING: AUTO-TRANSLATION #####################################################
,m51,This item is disabled for the rest of this combat,Ten przedmiot jest wyłączony na resztę walki,
,m52,This item is disabled for /y combats,Ten przedmiot jest wyłączony na /y walk,
,m53,Adjacent helmets get /x block,Przylegające hełmy zyskują /x bloku,
,m54,Adjacent footwear gets /x block,Przylegające obuwie zyskuje /x bloku,
,m55,This item is used,Ten przedmiot jest użyty,
,m56,Arrows to the [right] get /x% bonus damage,Strzały [po prawej] zyskują /x% dodatkowych obrażeń,
,m57,Arrows to the [left] get /x% bonus damage,Strzały [po lewej] zyskują /x% dodatkowych obrażeń,
,m58,Arrows [below] get /x% bonus damage,Strzały [poniżej] zyskują /x% dodatkowych obrażeń,
,m59,Arrows [above] get /x% bonus damage,Strzały [po wyżej] zyskują /x% dodatkowych obrażeń,
,m60,Connected weapons get /x damage,Połączone bronie zyskują /x obrażeń,
,m61,Adjacent and diagonal shields get /x block,Tarcze Przylegające i po przekątnej zyskują /x bloku,
,m62,The first arrow in each [row to the right] gets /x damage,Pierwsza strzała w każdym [rzędzie po prawej] zyskuje /x obrażeń,
,m63,The first arrow in each [row to the left] gets /x damage,Pierwsza strzała w każdym [rzędzie po lewej] zyskuje /x obrażeń,
,m64,The first arrow in each [column below] gets /x damage,Pierwsza strzała w każdej [kolumnie poniżej] zyskuje /x obrażeń,
,m65,The first arrow in each [column above] gets /x damage,Pierwsza strzała w każdej [kolumnie powyżej] zyskuje /x obrażeń,
,m66,Armor to the left gets /x block,Zbroja po lewej zyskuje /x bloku,
,m67,Weapons in this column get /x damage,Bronie w tej kolumnie zyskują /x obrażeń,
,m68,Adjacent and diagonal weapons get /x poison to self,Bronie Przylegające i po przekątnej zyskują /x trucizny na siebie,
,m69,Weapons in this row or column get /x damage,Bronie w tym rzędzie lub kolumnie zyskują /x obrażeń,
,m69c,Weapons in this row or column get /x damage this combat,Bronie w tym rzędzie lub kolumnie zyskują /x obrażeń w tej walce,
,m70,Adjacent and diagonal weapons get /x damage this combat,Bronie Przylegające i po przekątnej zyskują /x obrażeń w tej walce,
,m71,This gets /x spikes to self this turn,Dodaje /x kolców na siebie w tej turze,
,m72,All shields get /x spikes to self,Wszystkie tarcze zyskują /x kolców na siebie,
,m73,All diagonal cleavers are used,Wszystkie Tasaki po przekątnej zostają użyte,
,m74,Adjacent and diagonal cleavers get /x damage,Bronie Przylegające i po przekątnej zyskują /x obrażeń,
,m75,The cleaver [above] gets used,Tasak [powyżej] zostaje użyty,
,m76,The cleaver [to the right] gets used,Tasak [po prawej] zostaje użyty,
,m77,The cleaver [below] gets used,Tasak [poniżej] zostaje użyty,
,m78,The cleaver [to the left] gets used,Tasak [po lewej] zostaje użyty,
,m79,Adjacent shields get used,przylegająca tarcza zostaje użyta,
,m80,Adjacent weapons get /x healing,Przylegające bronie zyskują /x leczenia,
,m81,Weapons in this column get /x% bonus damage,Bronie w tej kolumnie zyskują /x% dodatkowych obrażeń,
,m82,Weapons in this row get /x weak this combat,Bronie w tym rzędzie zyskują /x osłabienia w tej walce,
,m83,Select an adjacent weapon to permanently get /x% bonus damage,Wybierz przylegającą broń by na stałe dodać /x% dodatkowych obrażeń,
,m84,Adjacent and diagonal weapons get /x damage,Bronie Przylegające i po przekątnej zyskują /x obrażeń,
,m85c,Adjacent weapons get /x% bonus damage this combat,Przylegające bronie zyskują /x% dodatkowych obrażeń w tej walce, WARNING: AUTO-TRANSLATION #####################################################
,m85,Adjacent weapons get /x% bonus damage,Przylegające bronie zyskują /x% dodatkowych obrażeń,
,m86,Adjacent weapon [below] gets /x damage,przylegająca broń [poniżej] zyskuje /x obrażeń,
,m87,Adjacent weapon [to the left] gets /x damage,przylegająca broń [po lewej] zyskuje /x obrażeń,
,m88,Adjacent weapon [above] gets /x damage,przylegająca broń [powyżej] zyskuje /x obrażeń,
,m89,Adjacent weapon [to the right] gets /x damage,przylegająca broń [po prawej] zyskuje /x obrażeń, WARNING: ENGLISH TEXT CHANGED #####################################################
,m90,Weapons in this row get /x poison this combat,Bronie w tym rzędzie zyskują /x trucizny w tej walce,
,m91,Adjacent and diagonal consumables are destroyed,Przedmioty jadalne Przylegające i po przekątnej zostają zniszczone,
,m92,Adjacent weapons get /x poison,Przylegające bronie zyskują /x trucizny,
,m93,Weapons two spaces away get /x damage,Bronie dwa pola dalej zyskują /x obrażeń,
,m94,All weapons remove /x from all status effects from all enemies,Wszystkie bronie usuwają /x wszystkich efektów statusu na wszystkich wrogach,
,m95,scratch deals /x Damage,Drapanie zadaje /x obrażeń,
,m96,Helmets to the right are disabled,Hełmy po prawej zostają wyłączone,
,m97,Shields get /x spikes to self,Tarcze zyskują /x kolców na siebie,
,m98,Footwears to the right are disabled,Obuwie po prawej zostaje wyłączone,
